STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_bt,Business trend indicator,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),s_adj,Seasonal adjustment,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-07,,94.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-08,,79.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-09,,98.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-10,,103.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-11,,105.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-12,,92.5,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-01,,97.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-02,,96.1,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-03,,107.1,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-04,,100.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-05,,98.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-06,,101.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-07,,103.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-08,,83.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-09,,104.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-10,,105.5,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-11,,106.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-12,,96.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-01,,98.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-02,,99.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-03,,107.1,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-04,,99.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-05,,101.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-06,,103.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-07,,101.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-08,,86.5,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-09,,109.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-10,,109.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-11,,109.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-12,,95.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-01,,99.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-02,,100.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-03,,107.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-04,,99.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-05,,100.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-06,,103.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-07,,100.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-08,,83.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-09,,103.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-10,,103.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-11,,105.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-12,,94.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-01,,94.1,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-02,,95.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-03,,104.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-04,,96.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-05,,95.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),B-D,"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",CA,"Calendar adjusted data, not seasonally adjusted data",I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-06,,99.0,,,,,
